,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price,profit
7783,7784,2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10002533,10,44.0,836.0,96.0
7784,7785,2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,OFF-SU-10003505,2,9.5,180.5,20.5
7785,7786,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,2,0.6,29.4,-0.6000000000000014
7786,7787,2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,1,0.0,0.0,0.0
7787,7788,2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,3,0.3,9.7,-0.3000000000000007
7788,7789,2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,3,0.4,19.6,-0.3999999999999986
7789,7790,2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,8,0.9,29.1,-0.8999999999999986
7790,7791,2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,3,0.0,0.0,0.0
7791,7792,2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,5,0.0,0.0,0.0
7792,7793,2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,2,0.8,39.2,9.200000000000003
7793,7794,2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,5,1.5,28.5,-1.5
7794,7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,2,5.0,95.0,15.0
7795,7796,2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,4,6.2,303.8,23.80000000000001
7796,7797,2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,5,0.9,29.1,-0.8999999999999986
7797,7798,2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,3,2.5,47.5,-2.5
7798,7799,2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,1,18.8,451.2,61.19999999999999
7799,7800,2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,3,6.3,203.7,23.69999999999999
7800,7801,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,3,6.4,313.6,33.60000000000002
7801,7802,2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,2,1.6,38.4,-1.6000000000000014
7802,7803,2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,4,0.3,9.7,-0.3000000000000007
7803,7804,2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,4,28.8,691.2,101.20000000000005
7804,7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,1,0.9,29.1,-0.8999999999999986
7805,7806,2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,2,0.0,0.0,0.0
7806,7807,2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,2,0.0,0.0,0.0
7807,7808,2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,7,1.5,28.5,8.5
7808,7809,2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,3,1.0,49.0,9.0
7809,7810,2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,2,5.5,104.5,14.5
7810,7811,2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,1,0.0,0.0,0.0
7811,7812,2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,3,0.2,9.8,-0.1999999999999993
7812,7813,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,3,11.0,539.0,39.0
7813,7814,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,6,0.3,9.7,-0.3000000000000007
7814,7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,2,30.0,1470.0,250.0
7815,7816,2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,2,0.8,19.2,-0.8000000000000007
7816,7817,2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,3,4.4,105.6,15.599999999999994
7817,7818,2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,6,1.6,38.4,8.399999999999999
7818,7819,2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3,90.8,4449.2,679.1999999999998
7819,7820,2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,8,0.3,9.7,-0.3000000000000007
7820,7821,2022-05-29,Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10000036,6,23.6,566.4,26.399999999999977
7821,7822,2023-06-08,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,OFF-ST-10004950,9,2.2,107.8,7.799999999999997
7822,7823,2023-07-06,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10003770,3,0.3,9.7,-0.3000000000000007
7823,7824,2022-10-20,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10002800,3,3.0,147.0,7.0
7824,7825,2023-01-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002439,5,6.9,223.1,33.099999999999994
7825,7826,2023-10-28,Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,FUR-CH-10004218,1,4.5,85.5,5.5
7826,7827,2023-10-08,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10004042,4,10.2,499.8,89.80000000000001
7827,7828,2023-03-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001137,3,0.3,9.7,-0.3000000000000007
7828,7829,2023-11-29,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002017,3,1.2,58.8,8.799999999999997
7829,7830,2022-04-24,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10000588,3,3.0,57.0,7.0
7830,7831,2022-02-17,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,3,15.5,294.5,14.5
7831,7832,2023-05-09,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,3,1.0,49.0,9.0
7832,7833,2023-02-09,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10001552,2,0.4,19.6,-0.3999999999999986
7833,7834,2023-01-06,Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,OFF-AR-10004757,5,0.5,9.5,-0.5
7834,7835,2022-11-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002530,2,7.2,232.8,22.80000000000001
7835,7836,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001494,2,24.0,456.0,36.0
7836,7837,2023-08-09,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004289,4,6.2,303.8,33.80000000000001
7837,7838,2022-09-29,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10002945,2,0.4,9.6,-0.40000000000000036
7838,7839,2023-03-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10002567,2,4.8,155.2,15.199999999999989
7839,7840,2023-02-13,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Envelopes,OFF-EN-10001509,3,0.4,9.6,-0.40000000000000036
7840,7841,2023-07-04,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Furniture,Tables,FUR-TA-10003954,4,59.0,1121.0,71.0
7841,7842,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002892,2,1.5,48.5,-1.5
7842,7843,2023-02-23,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10003638,3,1.8,58.2,8.200000000000003
7843,7844,2022-06-11,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001569,11,3.5,66.5,6.5
7844,7845,2022-03-07,Standard Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,FUR-TA-10001676,4,4.8,115.2,5.200000000000003
7845,7846,2023-06-01,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001125,5,6.0,144.0,24.0
7846,7847,2023-10-23,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,12,93.5,1776.5,186.5
7847,7848,2022-01-06,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004053,2,1.0,19.0,-1.0
7848,7849,2022-04-27,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10000321,3,0.8,19.2,-0.8000000000000007
7849,7850,2022-02-23,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10002957,3,0.5,9.5,-0.5
7850,7851,2022-04-04,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10000973,2,0.5,9.5,-0.5
7851,7852,2023-06-01,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000143,2,0.4,9.6,-0.40000000000000036
7852,7853,2022-03-27,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003287,2,0.8,19.2,-0.8000000000000007
7853,7854,2023-10-30,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001526,2,0.2,9.8,-0.1999999999999993
7854,7855,2022-03-02,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Appliances,OFF-AP-10004540,4,12.8,307.2,37.19999999999999
7855,7856,2023-03-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10001266,4,2.5,47.5,7.5
7856,7857,2023-09-25,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004233,2,1.5,28.5,-1.5
7857,7858,2022-04-27,First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003505,5,9.2,450.8,60.80000000000001
7858,7859,2023-06-21,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001005,3,9.6,230.4,40.400000000000006
7859,7860,2023-04-24,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001712,4,1.6,38.4,8.399999999999999
7860,7861,2023-08-30,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10002353,4,1.0,19.0,-1.0
7861,7862,2023-06-25,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003038,2,0.4,19.6,-0.3999999999999986
7862,7863,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,2,1.6,78.4,8.400000000000006
7863,7864,2023-09-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,3,13.5,256.5,16.5
7864,7865,2022-11-11,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10001846,4,0.4,19.6,-0.3999999999999986
7865,7866,2022-05-17,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,FUR-CH-10004287,2,22.0,418.0,48.0
7866,7867,2022-02-02,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,FUR-BO-10001608,6,3.9,126.1,16.099999999999994
7867,7868,2022-11-21,Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000357,3,8.5,161.5,21.5
7868,7869,2023-01-31,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000575,2,0.5,9.5,-0.5
7869,7870,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002167,2,0.6,19.4,-0.6000000000000014
7870,7871,2023-07-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,OFF-EN-10004459,4,1.0,19.0,-1.0
7871,7872,2023-04-10,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,OFF-LA-10002271,2,0.3,9.7,-0.3000000000000007
7872,7873,2023-11-28,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,FUR-CH-10004063,4,18.4,901.6,121.60000000000002
7873,7874,2022-08-12,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10004610,2,0.5,9.5,-0.5
7874,7875,2023-08-02,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,2,3.0,97.0,17.0
7875,7876,2022-08-17,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10002036,6,0.9,29.1,-0.8999999999999986
7876,7877,2022-07-09,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,1,0.3,9.7,-0.3000000000000007
7877,7878,2022-05-12,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001641,2,0.2,9.8,-0.1999999999999993
7878,7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,4,9.6,230.4,40.400000000000006
7879,7880,2022-06-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10003392,2,13.6,326.4,26.399999999999977
7880,7881,2023-01-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,OFF-AR-10003856,6,0.5,9.5,-0.5
7881,7882,2023-10-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,6,1.6,78.4,8.400000000000006
7882,7883,2023-03-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,8,5.0,95.0,5.0
7883,7884,2022-11-19,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,OFF-PA-10002246,2,0.2,9.8,-0.1999999999999993
7884,7885,2022-04-03,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004782,7,1.0,49.0,-1.0
7885,7886,2023-08-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004351,3,0.6,19.4,-0.6000000000000014
7886,7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,5,1.0,19.0,-1.0
7887,7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,1,0.6,19.4,-0.6000000000000014
7888,7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,5,1.5,28.5,-1.5
7889,7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,9,0.4,19.6,-0.3999999999999986
7890,7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,2,20.0,380.0,30.0
7891,7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,5,17.0,323.0,23.0
7892,7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,3,3.3,106.7,16.700000000000003
7893,7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,3,0.5,9.5,-0.5
7894,7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,5,3.2,76.8,6.799999999999997
7895,7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,2,0.3,9.7,-0.3000000000000007
7896,7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,8,22.5,427.5,47.5
7897,7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,7,8.1,261.9,31.899999999999977
7898,7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,6,80.5,1529.5,159.5
7899,7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,5,0.4,19.6,-0.3999999999999986
7900,7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,2,0.0,0.0,0.0
7901,7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,1,1.5,28.5,-1.5
7902,7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,5,0.3,9.7,-0.3000000000000007
7903,7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,2,16.8,403.2,53.19999999999999
7904,7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,2,4.0,76.0,6.0
7905,7906,2023-08-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,1,0.0,0.0,0.0
7906,7907,2023-03-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,10,0.0,0.0,0.0
7907,7908,2022-02-28,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10003849,2,14.4,705.6,25.600000000000023
7908,7909,2022-04-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,FUR-TA-10004147,3,8.1,261.9,41.89999999999998
7909,7910,2023-12-11,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,OFF-AR-10001662,8,0.8,19.2,-0.8000000000000007
7910,7911,2022-04-14,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,OFF-ST-10001558,3,2.0,48.0,-2.0
7911,7912,2023-12-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,FUR-BO-10001337,2,10.5,199.5,19.5
7912,7913,2023-03-16,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,2,1.5,28.5,-1.5
7913,7914,2022-11-15,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10003996,2,1.2,28.8,-1.1999999999999993
7914,7915,2022-09-30,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10003673,5,68.0,3332.0,202.0
7915,7916,2023-01-01,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004992,3,4.0,96.0,6.0
7916,7917,2022-05-30,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002880,4,6.8,333.2,53.19999999999999
7917,7918,2022-07-22,Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,OFF-AR-10000380,1,1.2,28.8,-1.1999999999999993
7918,7919,2022-12-01,Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002706,2,0.8,19.2,-0.8000000000000007
7919,7920,2022-01-04,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,OFF-ST-10000943,2,2.0,38.0,8.0
7920,7921,2023-06-16,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,TEC-AC-10001090,2,1.2,58.8,8.799999999999997
7921,7922,2022-10-08,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002026,3,6.8,163.2,13.199999999999989
7922,7923,2023-12-22,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,TEC-PH-10000526,5,19.0,361.0,1.0
7923,7924,2022-01-13,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004002,3,1.0,19.0,-1.0
7924,7925,2023-09-26,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10002309,4,0.4,19.6,-0.3999999999999986
7925,7926,2022-02-20,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10003923,7,4.0,96.0,16.0
7926,7927,2023-12-10,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003433,3,0.0,0.0,0.0
7927,7928,2022-11-15,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001363,1,22.8,547.2,77.20000000000005
7928,7929,2023-05-26,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000820,3,2.0,48.0,8.0
7929,7930,2022-01-10,First Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,FUR-TA-10004767,6,15.0,285.0,-5.0
7930,7931,2023-07-30,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001955,3,1.2,58.8,8.799999999999997
7931,7932,2023-11-07,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004886,3,4.6,225.4,25.400000000000006
7932,7933,2022-01-16,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10003641,5,4.4,105.6,5.599999999999994
7933,7934,2022-08-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,OFF-EN-10003134,2,1.0,19.0,-1.0
7934,7935,2023-03-16,Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10002564,3,1.4,68.6,8.599999999999994
7935,7936,2023-07-05,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,OFF-PA-10003893,2,0.2,9.8,-0.1999999999999993
7936,7937,2023-12-14,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10000174,3,0.3,9.7,-0.3000000000000007
7937,7938,2022-07-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,OFF-AP-10001058,9,50.4,2469.6,429.5999999999999
7938,7939,2023-12-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,OFF-ST-10001496,3,27.0,513.0,3.0
7939,7940,2022-05-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10004230,8,11.0,209.0,9.0
7940,7941,2022-10-10,First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10001146,2,4.0,76.0,-4.0
7941,7942,2022-02-28,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10001590,10,5.2,124.8,4.799999999999997
7942,7943,2022-11-21,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003684,9,1.6,38.4,-1.6000000000000014
7943,7944,2023-12-24,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10000946,7,1.6,38.4,8.399999999999999
7944,7945,2022-07-27,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001615,2,0.6,29.4,-0.6000000000000014
7945,7946,2022-02-22,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001597,5,1.6,38.4,-1.6000000000000014
7946,7947,2022-11-29,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001116,3,0.0,0.0,0.0
7947,7948,2023-03-12,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Fasteners,OFF-FA-10004395,5,0.6,19.4,-0.6000000000000014
7948,7949,2023-01-16,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10001270,6,10.8,349.2,39.19999999999999
7949,7950,2022-09-11,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Furnishings,FUR-FU-10001095,6,3.0,57.0,-3.0
7950,7951,2023-07-19,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Storage,OFF-ST-10001469,3,3.9,126.1,6.099999999999994
7951,7952,2023-02-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003196,2,0.4,9.6,-0.40000000000000036
7952,7953,2023-07-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002200,4,17.2,842.8,72.79999999999995
7953,7954,2023-06-19,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Storage,OFF-ST-10000636,4,2.8,67.2,7.200000000000003
7954,7955,2022-12-14,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,OFF-BI-10000145,2,0.3,9.7,-0.3000000000000007
7955,7956,2022-09-22,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10001190,4,17.6,422.4,72.39999999999998
7956,7957,2022-09-29,Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,OFF-FA-10002780,5,0.5,9.5,-0.5
